,NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
9512,NCT04123574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9513,NCT04123041,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9514,NCT04121858,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9515,NCT04121364,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9516,NCT04121312,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9517,NCT04119024,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9518,NCT04118998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9519,NCT04118153,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9520,NCT04118036,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,NCT04116112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9522,NCT04115735,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9523,NCT04115644,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9524,NCT04114942,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9525,NCT04113746,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9526,NCT04112433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9527,NCT04110522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9528,NCT04110236,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9529,NCT04109924,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9530,NCT04109222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9531,NCT04108858,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9532,NCT04107610,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9533,NCT04104737,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9534,NCT04104321,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9535,NCT04104191,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9536,NCT04103931,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9537,NCT04103619,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9538,NCT04103385,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9539,NCT04103060,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,NCT04098744,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9541,NCT04097717,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9542,NCT04096937,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9543,NCT04095481,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9544,NCT04094857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9545,NCT04094363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9546,NCT04093050,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9547,NCT04092777,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9548,NCT04092387,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9549,NCT04092101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9550,NCT04091061,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9551,NCT04091022,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9552,NCT04090970,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9553,NCT04090775,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9554,NCT04090684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9555,NCT04090528,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9556,NCT04090359,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9557,NCT04089371,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9558,NCT04088799,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9559,NCT04088357,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9560,NCT04088175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9561,NCT04088123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9562,NCT04087213,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9563,NCT04087096,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9564,NCT04086875,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9565,NCT04084561,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9566,NCT04084210,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9567,NCT04084093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9568,NCT04083859,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9569,NCT04082481,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9570,NCT04082117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,NCT04081272,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9572,NCT04080570,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9573,NCT04080531,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9574,NCT04080414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9575,NCT04079179,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9576,NCT04077190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9577,NCT04076813,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9578,NCT04075682,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9579,NCT04074343,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9580,NCT04073914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9581,NCT04073212,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9582,NCT04072549,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9583,NCT04072458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9584,NCT04072445,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9585,NCT04071951,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9586,NCT04068883,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9587,NCT04068857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9588,NCT04068649,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9589,NCT04066218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9590,NCT04064190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9591,NCT04060849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9592,NCT04059523,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9593,NCT04059107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9594,NCT04058795,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9595,NCT04058145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9596,NCT04057365,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,NCT04057183,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9598,NCT04056468,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9599,NCT04056455,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9600,NCT04056013,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9601,NCT04055623,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9602,NCT04055168,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9603,NCT04055012,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9604,NCT04054687,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9605,NCT04054544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9606,NCT04053868,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,NCT04052503,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,NCT04049682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9609,NCT04049669,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9610,NCT04049643,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9611,NCT04049331,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9612,NCT04049227,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9613,NCT04048590,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9614,NCT04047836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9615,NCT04047602,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9616,NCT04047420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9617,NCT04047277,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9618,NCT04046549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,NCT04044924,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9620,NCT04044521,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9621,NCT04044430,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9622,NCT04044391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9623,NCT04042506,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9624,NCT04040205,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9625,NCT04039087,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9626,NCT04038944,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9627,NCT04038840,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9628,NCT04038697,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9629,NCT04038671,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9630,NCT04038580,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9631,NCT04038541,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9632,NCT04038463,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9633,NCT04038125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9634,NCT04037865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9635,NCT04036396,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9636,NCT04033237,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9637,NCT04033081,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9638,NCT04032834,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9639,NCT04027010,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9640,NCT04026711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9641,NCT04026581,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9642,NCT04025463,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9643,NCT04025372,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9644,NCT04024631,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9645,NCT04022980,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9646,NCT04022889,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9647,NCT04022707,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9648,NCT04021771,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9649,NCT04021602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9650,NCT04020822,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9651,NCT04019197,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9652,NCT04018599,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9653,NCT04018274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9654,NCT04017936,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9655,NCT04017910,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9656,NCT04017390,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9657,NCT04017312,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9658,NCT04017130,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9659,NCT04016233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9660,NCT04016077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9661,NCT04015167,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9662,NCT04015154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9663,NCT04015128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9664,NCT04014400,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9665,NCT04010227,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9666,NCT04009447,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9667,NCT04007666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9668,NCT04007588,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9669,NCT04004598,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9670,NCT04003987,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9671,NCT04003051,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9672,NCT04002882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9673,NCT04002440,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9674,NCT04002362,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9675,NCT04002102,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9676,NCT04002063,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9677,NCT04001946,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9678,NCT04000880,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9679,NCT04000555,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9680,NCT04000256,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9681,NCT03999957,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9682,NCT03999684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9683,NCT03997916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9684,NCT03997812,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9685,NCT03997604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9686,NCT03996707,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9687,NCT03995979,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9688,NCT03995316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9689,NCT03993886,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9690,NCT03993210,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9691,NCT03993041,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9692,NCT03991169,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9693,NCT03990558,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9694,NCT03990389,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9695,NCT03989492,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9696,NCT03985852,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9697,NCT03985423,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,NCT03984994,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,NCT03984929,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9700,NCT03984409,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9701,NCT03983681,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9702,NCT03982342,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9703,NCT03982160,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9704,NCT03982069,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9705,NCT03981978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9706,NCT03980769,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9707,NCT03980743,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9708,NCT03980561,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9709,NCT03979885,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9710,NCT03979846,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9711,NCT03978598,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9712,NCT03976258,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9713,NCT03976102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9714,NCT03976076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9715,NCT03976050,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9716,NCT03975465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9717,NCT03972228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9718,NCT03971799,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,NCT03970512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9720,NCT03969589,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9721,NCT03967093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9722,NCT03966872,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9723,NCT03964532,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9724,NCT03964454,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9725,NCT03963908,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9726,NCT03962894,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9727,NCT03962725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9728,NCT03962049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9729,NCT03961932,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9730,NCT03961633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9731,NCT03961308,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9732,NCT03956797,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9733,NCT03956056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9734,NCT03954977,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9735,NCT03954392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9736,NCT03953898,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9737,NCT03951883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9738,NCT03951610,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9739,NCT03948386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9740,NCT03948139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9741,NCT03947749,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9742,NCT03945721,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9743,NCT03945474,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9744,NCT03945383,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9745,NCT03944746,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9746,NCT03943238,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9747,NCT03942549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,NCT03941743,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,NCT03941730,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,NCT03940950,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9751,NCT03940508,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9752,NCT03938974,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9753,NCT03938103,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9754,NCT03938077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9755,NCT03937531,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9756,NCT03937453,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9757,NCT03936985,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9758,NCT03936465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9759,NCT03933904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9760,NCT03933631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9761,NCT03933540,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9762,NCT03933488,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9763,NCT03931772,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9764,NCT03931746,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9765,NCT03929237,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9766,NCT03929211,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9767,NCT03928288,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9768,NCT03928041,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9769,NCT03927105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9770,NCT03927053,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9771,NCT03926741,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9772,NCT03924557,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9773,NCT03922724,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9774,NCT03922529,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9775,NCT03922204,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9776,NCT03921814,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9777,NCT03920878,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9778,NCT03919175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9779,NCT03917160,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9780,NCT03916822,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9781,NCT03916809,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9782,NCT03915015,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9783,NCT03914573,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9784,NCT03914469,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9785,NCT03913494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9786,NCT03913260,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9787,NCT03913169,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9788,NCT03912363,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9789,NCT03912064,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9790,NCT03910114,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9791,NCT03908996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9792,NCT03907917,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9793,NCT03907449,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9794,NCT03906630,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9795,NCT03906461,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9796,NCT03904615,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9797,NCT03904420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9798,NCT03904407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9799,NCT03904043,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9800,NCT03902600,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9801,NCT03902171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9802,NCT03901378,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9803,NCT03900793,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,NCT03899805,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9805,NCT03899181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9806,NCT03898570,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9807,NCT03898115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9808,NCT03897543,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9809,NCT03897140,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9810,NCT03895684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9811,NCT03891784,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9812,NCT03890471,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9813,NCT03890107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9814,NCT03887429,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9815,NCT03886506,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9816,NCT03884374,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9817,NCT03883607,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9818,NCT03883581,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9819,NCT03882762,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9820,NCT03882359,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9821,NCT03881891,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9822,NCT03881735,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9823,NCT03881449,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9824,NCT03881267,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9825,NCT03881241,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9826,NCT03881098,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9827,NCT03880656,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9828,NCT03878758,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9829,NCT03878745,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9830,NCT03878589,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9831,NCT03877003,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9832,NCT03876223,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9833,NCT03876028,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9834,NCT03875339,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9835,NCT03875287,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9836,NCT03875209,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9837,NCT03874637,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9838,NCT03874507,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9839,NCT03874351,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9840,NCT03874052,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9841,NCT03873545,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9842,NCT03873259,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9843,NCT03869216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9844,NCT03867877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9845,NCT03867682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9846,NCT03867539,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9847,NCT03867344,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9848,NCT03867045,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9849,NCT03866616,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9850,NCT03866005,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9851,NCT03865979,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9852,NCT03865381,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9853,NCT03865212,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9854,NCT03864965,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9855,NCT03864146,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9856,NCT03863743,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9857,NCT03863522,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9858,NCT03863353,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9859,NCT03863327,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9860,NCT03862053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9861,NCT03861832,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9862,NCT03861091,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9863,NCT03858777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9864,NCT03856034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9865,NCT03855410,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9866,NCT03854916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9867,NCT03854721,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9868,NCT03852485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9869,NCT03851016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9870,NCT03850600,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9871,NCT03849937,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9872,NCT03849456,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9873,NCT03849144,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9874,NCT03848962,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9875,NCT03848923,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9876,NCT03848650,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9877,NCT03848403,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9878,NCT03847467,0.0,0.0,0.0,1.0,0.0,0.0,0.0
