NCTId,ArmGroupInterventionName
NCT00675974,Device
NCT03811444,Device
NCT02383472,Device
NCT02383472,Device
NCT04322448,Device
NCT04322448,Device
NCT04419883,Device
NCT02291653,Device
NCT02291653,Device
NCT02286297,Device
NCT02286297,Device
NCT01166919,Device
NCT02456649,Device
NCT02406599,Device
NCT02175329,Device
NCT03274713,Device
NCT03913260,Device
NCT03913260,Device
NCT03913260,Device
NCT03719391,Device
NCT03333876,Device
NCT00974259,Device
NCT00974259,Device
NCT01448447,Device
NCT01448447,Device
NCT03796559,Device
NCT02706964,Device
NCT01885806,Device
NCT02871349,Device
NCT02871349,Device
NCT01871545,Device
NCT00466206,Device
NCT01625221,Device
NCT00466206,Device
NCT01843686,Device
NCT03836950,Device
NCT03836950,Device
NCT02305524,Device
NCT02305524,Device
NCT02286323,Device
NCT02286323,Device
NCT00605189,Device
NCT02191267,Device
NCT02191267,Device
NCT02191267,Device
NCT01987830,Device
NCT04545957,Device
NCT04545957,Device
NCT04545957,Device
NCT03567018,Device
NCT03567018,Device
NCT03131544,Device
NCT02076152,Device
NCT02076152,Device
NCT04586049,Device
NCT04586049,Device
NCT02243033,Device
NCT01504308,Device
NCT03993210,Device
NCT02643914,Device
NCT00880035,Device
NCT00880035,Device
NCT04436198,Device
NCT02291653,Device
NCT02289638,Device
NCT02295670,Device
NCT02277418,Device
NCT02277418,Device
NCT02291653,Device
NCT02295670,Device
NCT02277418,Device
NCT02294916,Device
NCT02277418,Device
NCT02289638,Device
NCT02291640,Device
NCT02291640,Device
NCT02294916,Device
NCT04232267,Device
NCT03579225,Device
NCT02289664,Device
NCT02289664,Device
NCT02813577,Device
NCT02924857,Device
NCT04275973,Device
NCT00006172,Device
NCT01803464,Device
NCT04311320,Device
NCT04240561,Device
NCT04240561,Device
NCT02021149,Device
NCT03154307,Device
NCT03154307,Device
NCT03154307,Device
NCT03992378,Device
NCT03992378,Device
NCT03800927,Device
NCT03800927,Device
NCT02605876,Device
NCT04323267,Device
NCT00325754,Device
NCT03685058,Device
NCT04418856,Device
NCT03217201,Device
NCT03217201,Device
NCT04418856,Device
NCT03217201,Device
NCT04418856,Device
NCT03217201,Device
NCT04418856,Device
NCT02451176,Device
NCT00929071,Device
NCT00476021,Device
NCT00476021,Device
NCT01088178,Device
NCT01088178,Device
NCT01088178,Device
NCT04609514,Device
NCT04038580,Device
NCT01997723,Device
NCT03971448,Device
NCT01161095,Device
NCT01161095,Device
NCT02129608,Device
NCT02129608,Device
NCT00821236,Device
NCT04104191,Device
NCT02676024,Device
NCT04038671,Device
NCT03250364,Device
NCT01978080,Device
NCT01978080,Device
NCT03564795,Device
NCT01183637,Device
NCT03264235,Device
NCT03505567,Device
NCT04084210,Device
NCT04084210,Device
NCT00675974,Device
NCT02774434,Device
NCT01965561,Device
NCT04313049,Device
NCT04313049,Device
NCT03286283,Device
NCT02110381,Device
NCT02110381,Device
NCT02773056,Device
NCT02678247,Device
NCT02678247,Device
NCT04227119,Device
NCT03095391,Device
NCT03095391,Device
NCT03095391,Device
NCT04593693,Device
NCT00300534,Device
NCT04242277,Device
NCT03111550,Device
NCT03111550,Device
NCT02294916,Device
NCT02289664,Device
NCT02293226,Device
NCT02293226,Device
NCT02289638,Device
NCT02289664,Device
NCT02289638,Device
NCT02294916,Device
NCT03438682,Device
NCT02021617,Device
NCT00654615,Device
NCT00386542,Device
NCT04243343,Device
NCT00943904,Device
NCT02465307,Device
NCT02465307,Device
NCT02465307,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT02676024,Device
NCT02703909,Device
NCT02703909,Device
NCT02703909,Device
NCT02703909,Device
NCT03557775,Device
NCT04038580,Device
NCT01120509,Device
NCT04288752,Device
NCT04162145,Device
NCT02241824,Device
NCT04115228,Device
NCT02738749,Device
NCT02848781,Device
NCT02848781,Device
NCT00256724,Device
NCT01796106,Device
NCT03462758,Device
NCT03462758,Device
NCT02388880,Device
NCT02155478,Device
NCT01422889,Device
NCT04022889,Device
NCT04022889,Device
NCT03865758,Device
NCT02158884,Device
NCT04484805,Device
NCT03185832,Device
NCT03415412,Device
NCT03244475,Device
NCT03244475,Device
NCT04545424,Device
NCT01954901,Device
NCT01954901,Device
NCT00290186,Device
NCT04261738,Device
NCT02984943,Device
NCT00290186,Device
NCT02679092,Device
NCT02679092,Device
NCT03774186,Device
NCT01131312,Device
NCT01857973,Device
NCT03504826,Device
NCT03107546,Device
NCT04002440,Device
NCT01997723,Device
NCT04599296,Device
NCT03948139,Device
NCT00006172,Device
NCT04027218,Device
NCT04240561,Device
NCT04240561,Device
NCT02021149,Device
NCT02077972,Device
NCT00817947,Device
NCT00817947,Device
NCT03028688,Device
NCT04017312,Device
NCT03479905,Device
NCT04504630,Device
NCT00490841,Device
NCT04502212,Device
NCT04595903,Device
NCT04087213,Device
NCT00556842,Device
NCT04418934,Device
NCT03750409,Device
NCT03750409,Device
NCT03662308,Device
NCT03662308,Device
NCT04431622,Device
NCT02420041,Device
NCT02420041,Device
NCT00435617,Device
NCT04073225,Device
NCT04599751,Device
NCT03811444,Device
NCT01317784,Device
NCT01317784,Device
NCT01317784,Device
NCT03803683,Device
NCT03803683,Device
NCT03649958,Device
NCT03649958,Device
NCT00531661,Device
NCT03750292,Device
NCT02374918,Device
NCT02374918,Device
NCT02456311,Device
NCT02652286,Device
NCT01355679,Device
NCT04020822,Device
NCT03822403,Device
NCT04203381,Device
NCT02286297,Device
NCT02286297,Device
NCT02557152,Device
NCT04247828,Device
NCT01458561,Device
NCT01256164,Device
NCT02958267,Device
NCT03340012,Device
NCT03340012,Device
NCT04226092,Device
NCT04226092,Device
NCT04331366,Device
NCT04306445,Device
NCT02698371,Device
NCT02698371,Device
NCT02698371,Device
NCT02698371,Device
NCT02698371,Device
NCT02698371,Device
NCT04266210,Device
NCT03415412,Device
NCT02224352,Device
NCT03948139,Device
NCT01661686,Device
NCT04266210,Device
NCT00264758,Device
NCT02318979,Device
NCT02318979,Device
NCT04287257,Device
NCT04287257,Device
NCT04120584,Device
NCT04275973,Device
NCT02790502,Device
NCT02198833,Device
NCT02198833,Device
NCT01310192,Device
NCT04236804,Device
NCT04432727,Device
NCT04432727,Device
NCT00773279,Device
NCT00773279,Device
NCT00773279,Device
NCT00773279,Device
NCT04350359,Device
NCT03659656,Device
NCT03659656,Device
NCT03953794,Device
NCT00741091,Device
NCT03306602,Device
NCT03306602,Device
NCT01256164,Device
NCT03723603,Device
NCT03723577,Device
NCT03856034,Device
NCT04015154,Device
NCT04015128,Device
NCT03264898,Device
NCT02076152,Device
NCT02076152,Device
NCT02908399,Device
NCT02535572,Device
NCT01178840,Device
NCT01452503,Device
NCT03594292,Device
NCT01292876,Device
NCT01497678,Device
NCT03557775,Device
NCT03106116,Device
NCT02378727,Device
NCT03574974,Device
NCT03065647,Device
NCT04453943,Device
NCT04453943,Device
NCT04453943,Device
NCT04453943,Device
NCT04465019,Device
NCT04465019,Device
NCT03717233,Device
NCT00821236,Device
NCT01285960,Device
NCT00929071,Device
NCT00929071,Device
NCT03421561,Device
NCT01858428,Device
NCT01092910,Device
NCT03438682,Device
NCT03951064,Device
NCT03951064,Device
NCT04043715,Device
NCT03112720,Device
NCT02517671,Device
NCT02175316,Device
NCT00111176,Device
NCT03820947,Device
NCT01291277,Device
NCT01291277,Device
NCT01871896,Device
NCT03883477,Device
NCT00706394,Device
NCT02277405,Device
NCT02277405,Device
NCT04195646,Device
NCT03831724,Device
NCT04411823,Device
NCT02354716,Device
NCT01451359,Device
NCT01534819,Device
NCT01534819,Device
NCT01534819,Device
NCT01534819,Device
NCT01534819,Device
NCT01534819,Device
NCT01534819,Device
NCT00589589,Device
NCT03491397,Device
NCT02488915,Device
NCT00122187,Device
NCT02470754,Device
NCT02470754,Device
NCT03506984,Device
NCT02206542,Device
NCT02206542,Device
NCT03274713,Device
NCT02519868,Device
NCT02317640,Device
NCT02317640,Device
NCT02241824,Device
NCT01701388,Device
NCT02128152,Device
NCT04250688,Device
NCT03569059,Device
NCT01278355,Device
NCT04221815,Device
NCT04130984,Device
NCT02844543,Device
NCT02877732,Device
NCT02877732,Device
NCT02911675,Device
NCT02911675,Device
NCT01768325,Device
NCT01768325,Device
NCT02295618,Device
NCT02305524,Device
NCT02295618,Device
NCT02305524,Device
NCT02064413,Device
NCT04040504,Device
NCT04040504,Device
NCT01080833,Device
NCT04486560,Device
NCT03822403,Device
NCT03917160,Device
NCT03767894,Device
NCT02433210,Device
NCT02433210,Device
NCT02433210,Device
NCT03581877,Device
NCT03279913,Device
NCT01591408,Device
NCT01591408,Device
NCT01879696,Device
NCT00325754,Device
NCT02773056,Device
NCT03900845,Device
NCT03900845,Device
NCT02185599,Device
NCT04312165,Device
NCT02129114,Device
NCT04494698,Device
NCT04491175,Device
NCT01331980,Device
NCT01331980,Device
NCT04090359,Device
NCT04027218,Device
NCT04170803,Device
NCT03671655,Device
NCT01566461,Device
NCT03803488,Device
NCT01857128,Device
NCT02919267,Device
NCT02919267,Device
NCT03250364,Device
NCT03581136,Device
NCT00911820,Device
NCT04034784,Device
NCT00101868,Device
NCT03066999,Device
NCT01155024,Device
NCT01155024,Device
NCT04539158,Device
NCT04539158,Device
NCT04525651,Device
NCT01917812,Device
NCT01917812,Device
NCT01917812,Device
NCT00581295,Device
NCT00540852,Device
NCT04511338,Device
NCT04511338,Device
NCT03054597,Device
NCT03054597,Device
NCT04372797,Device
NCT04372797,Device
NCT02964429,Device
NCT04473430,Device
NCT03928041,Device
NCT04049643,Device
NCT02110381,Device
NCT02110381,Device
NCT03864367,Device
NCT02868021,Device
NCT02844543,Device
NCT02836990,Device
NCT04434313,Device
NCT03569059,Device
NCT03411278,Device
NCT01839396,Device
NCT01839396,Device
NCT02006433,Device
NCT02451176,Device
NCT02256085,Device
NCT02256085,Device
NCT01278862,Device
NCT04254003,Device
NCT04254003,Device
NCT03341000,Device
NCT02460991,Device
NCT03710694,Device
NCT01728129,Device
NCT01728129,Device
NCT01728142,Device
NCT01728142,Device
NCT03831321,Device
NCT03831321,Device
NCT02511301,Device
NCT01477450,Device
NCT01477450,Device
NCT01477450,Device
NCT04128618,Device
NCT04128618,Device
NCT04103164,Device
NCT04180423,Device
NCT02050113,Device
NCT01191229,Device
NCT03449667,Device
NCT01294150,Device
NCT03719391,Device
NCT00539357,Device
NCT02122445,Device
NCT03843437,Device
NCT02207569,Device
NCT02746809,Device
NCT01247974,Device
NCT03993886,Device
NCT03993886,Device
NCT03993886,Device
NCT03993886,Device
NCT01721798,Device
NCT00336245,Device
NCT02289664,Device
NCT02289664,Device
NCT02293226,Device
NCT02293226,Device
NCT03719391,Device
NCT03688412,Device
NCT04090359,Device
NCT04312165,Device
NCT01177137,Device
NCT00264758,Device
NCT01278862,Device
NCT01846845,Device
NCT01271023,Device
NCT02660073,Device
NCT03951610,Device
NCT03951610,Device
NCT03574974,Device
NCT00418314,Device
NCT03752619,Device
NCT01960465,Device
NCT01960465,Device
NCT01906515,Device
NCT00841165,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT03770377,Device
NCT04277780,Device
NCT00464386,Device
NCT04080128,Device
NCT03925337,Device
NCT03925337,Device
NCT00681616,Device
NCT00681616,Device
NCT00681616,Device
NCT00681616,Device
NCT03198754,Device
NCT02465307,Device
NCT02465307,Device
NCT03097978,Device
NCT03097978,Device
NCT04502290,Device
NCT04027218,Device
NCT02431494,Device
NCT02267187,Device
NCT01569191,Device
NCT03250364,Device
NCT02676024,Device
NCT03719963,Device
NCT02289664,Device
NCT02289664,Device
NCT02291640,Device
NCT02293226,Device
NCT02293226,Device
NCT02291640,Device
NCT02956174,Device
NCT04557761,Device
NCT02403232,Device
NCT02137512,Device
NCT00963690,Device
NCT02291133,Device
NCT03852316,Device
NCT03596151,Device
NCT03415412,Device
NCT02419157,Device
NCT02419157,Device
NCT04033081,Device
NCT03054597,Device
NCT03054597,Device
NCT02924857,Device
NCT01411891,Device
NCT02413125,Device
NCT02519868,Device
NCT03990389,Device
NCT02716909,Device
NCT02708264,Device
NCT02678026,Device
NCT00855075,Device
NCT03769740,Device
NCT02036931,Device
NCT04326036,Device
NCT04326036,Device
NCT01568424,Device
NCT04160000,Device
NCT03982342,Device
NCT03982342,Device
NCT04601532,Device
NCT04329754,Device
NCT04329754,Device
NCT00916539,Device
NCT00916539,Device
NCT04608149,Device
NCT04201132,Device
NCT00741091,Device
NCT01858428,Device
NCT03813524,Device
NCT04543825,Device
NCT01754064,Device
NCT01906437,Device
NCT01605669,Device
NCT04336774,Device
NCT04250779,Device
NCT03863522,Device
NCT03778060,Device
NCT01965561,Device
NCT03185832,Device
NCT03257436,Device
NCT02145299,Device
NCT02755831,Device
NCT02005445,Device
NCT03721835,Device
NCT04388488,Device
NCT01128166,Device
NCT01925794,Device
NCT04038580,Device
NCT02734667,Device
NCT03411863,Device
NCT03411863,Device
NCT00517166,Device
NCT03512301,Device
NCT03512301,Device
NCT02175329,Device
NCT02148003,Device
NCT02148003,Device
NCT03735407,Device
NCT01740596,Device
NCT03533829,Device
NCT03533829,Device
NCT04001946,Device
NCT03873259,Device
NCT04320576,Device
NCT03168776,Device
NCT02919267,Device
NCT02919267,Device
NCT00006172,Device
NCT02373189,Device
NCT03840096,Device
NCT01596023,Device
NCT02627599,Device
NCT04497363,Device
NCT04074486,Device
NCT04074486,Device
NCT04074486,Device
NCT02957461,Device
NCT02957461,Device
NCT02477943,Device
NCT02477943,Device
NCT00860951,Device
NCT02286323,Device
NCT02286323,Device
NCT02200055,Device
NCT02431494,Device
NCT02868021,Device
NCT04554212,Device
NCT04554212,Device
NCT04607356,Device
NCT04401631,Device
NCT02799836,Device
NCT02056652,Device
NCT02056639,Device
NCT04113811,Device
NCT03148496,Device
NCT03148496,Device
NCT02255474,Device
NCT02255474,Device
NCT02255474,Device
NCT00856856,Device
NCT01458561,Device
NCT04606030,Device
NCT00527722,Device
NCT02244957,Device
NCT03997916,Device
NCT02248688,Device
NCT03671655,Device
NCT02045511,Device
NCT02045511,Device
NCT04227119,Device
NCT02469532,Device
NCT02627001,Device
NCT03734523,Device
NCT04596241,Device
NCT04426526,Device
NCT04426526,Device
NCT04426526,Device
NCT04426526,Device
NCT03872856,Device
NCT03878745,Device
NCT03878745,Device
NCT03878758,Device
NCT03878758,Device
NCT03878758,Device
NCT03157531,Device
NCT04269161,Device
NCT03482206,Device
NCT04584762,Device
NCT04584762,Device
NCT01816633,Device
NCT03913260,Device
NCT03913260,Device
NCT03913260,Device
NCT03913260,Device
NCT04313296,Device
NCT02176928,Device
NCT02750930,Device
NCT02352480,Device
NCT03860259,Device
NCT03860259,Device
NCT03607331,Device
NCT01862653,Device
NCT04049643,Device
NCT00492596,Device
NCT00492596,Device
NCT02469532,Device
NCT02811666,Device
NCT02881684,Device
NCT02881684,Device
NCT03900845,Device
NCT03900845,Device
NCT03551483,Device
NCT03551483,Device
NCT03551483,Device
NCT02524366,Device
NCT02524366,Device
NCT02247765,Device
NCT02359994,Device
NCT02359994,Device
NCT02359994,Device
NCT01333488,Device
NCT01333488,Device
NCT00523978,Device
NCT02849301,Device
NCT04226092,Device
NCT04226092,Device
NCT04437732,Device
NCT01404910,Device
NCT04388488,Device
NCT04038671,Device
NCT00578812,Device
NCT01208142,Device
NCT01478061,Device
NCT01213914,Device
NCT01272284,Device
NCT00723008,Device
NCT00723008,Device
NCT03259893,Device
NCT03259893,Device
NCT01836237,Device
NCT04608773,Device
NCT04608773,Device
NCT01350336,Device
NCT03077126,Device
NCT02286297,Device
NCT02294916,Device
NCT02286297,Device
NCT02294916,Device
NCT02583178,Device
NCT00688298,Device
NCT01212731,Device
NCT01212731,Device
NCT02477943,Device
NCT04077190,Device
NCT03250364,Device
NCT04247828,Device
NCT03305393,Device
NCT04009070,Device
NCT01305811,Device
NCT02540512,Device
NCT02540512,Device
NCT02540512,Device
NCT01305811,Device
NCT03971227,Device
NCT03971227,Device
NCT03199196,Device
NCT04400903,Device
NCT03523507,Device
NCT02378727,Device
NCT03927404,Device
NCT04252040,Device
NCT04250662,Device
NCT04250662,Device
NCT03892746,Device
NCT03371225,Device
NCT03371225,Device
NCT03547869,Device
NCT00901459,Device
NCT03932773,Device
NCT03932773,Device
NCT03551678,Device
NCT03811405,Device
NCT03811405,Device
NCT03811405,Device
NCT02261974,Device
NCT04574167,Device
NCT04018092,Device
NCT02990793,Device
NCT00771589,Device
NCT02109198,Device
NCT02125591,Device
NCT04162145,Device
NCT02763917,Device
NCT04038671,Device
NCT02905929,Device
NCT03098082,Device
NCT03807635,Device
NCT03494244,Device
NCT04103619,Device
NCT04103619,Device
NCT02465307,Device
NCT02465307,Device
NCT02465307,Device
NCT03272438,Device
NCT03272438,Device
NCT03272438,Device
NCT02173379,Device
NCT00844532,Device
NCT00300534,Device
NCT03119363,Device
NCT03119363,Device
NCT01419769,Device
NCT02294916,Device
NCT02294916,Device
NCT00657826,Device
NCT01722474,Device
NCT02403232,Device
NCT03311295,Device
NCT04254003,Device
NCT04254003,Device
NCT00821236,Device
NCT02155478,Device
NCT04566874,Device
NCT04566874,Device
NCT03971448,Device
NCT03055858,Device
NCT00352729,Device
NCT02600845,Device
NCT01965561,Device
NCT02876575,Device
NCT02232659,Device
NCT02232659,Device
NCT03851406,Device
NCT02753842,Device
NCT02753842,Device
NCT02753842,Device
NCT02753842,Device
NCT02753842,Device
NCT02753842,Device
NCT01015820,Device
NCT01015820,Device
NCT04423458,Device
NCT04059107,Device
NCT03878758,Device
NCT03878758,Device
NCT04526418,Device
NCT04182113,Device
NCT04309370,Device
NCT04309370,Device
NCT04182113,Device
NCT04182113,Device
NCT03788486,Device
NCT02105753,Device
NCT02105753,Device
NCT01557868,Device
NCT04182113,Device
NCT04182113,Device
NCT04182113,Device
NCT01824589,Device
NCT01824589,Device
NCT01824589,Device
NCT01824589,Device
NCT03431558,Combination
NCT03431558,Combination
NCT03828201,Combination
NCT03733626,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04009291,Combination
NCT04009291,Combination
NCT04009291,Combination
NCT03945162,Combination
NCT04294004,Combination
NCT04294004,Combination
NCT03630588,Combination
NCT03289676,Combination
NCT03289676,Combination
NCT04011748,Combination
NCT03740490,Combination
NCT04475172,Combination
NCT04475172,Combination
NCT03465917,Combination
NCT03740490,Combination
NCT03718130,Combination
NCT03718130,Combination
NCT04009291,Combination
NCT03630588,Combination
NCT04168658,Combination
NCT04569747,Combination
NCT00578877,Combination
NCT04188262,Combination
NCT03219307,Combination
NCT03972228,Combination
NCT03831165,Combination
NCT03831165,Combination
NCT03831165,Combination
NCT03197922,Combination
NCT02367521,Combination
NCT03733626,Combination
NCT03718130,Combination
NCT03718130,Combination
NCT03718130,Combination
NCT03718130,Combination
NCT04155047,Combination
NCT03766373,Combination
NCT03766373,Combination
NCT00578877,Combination
NCT04002440,Combination
NCT03892889,Combination
NCT03881449,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
NCT04032834,Combination
